,time,location,avg_7
1228,2021-04-04,NDS,-0.3110846499202077
1229,2021-04-05,NDS,-0.9449972580321244
1230,2021-04-06,NDS,-1.1523060872457629
1231,2021-04-07,NDS,-1.0384234277255475
1232,2021-04-08,NDS,-1.0698759602950934
1233,2021-04-09,NDS,-1.291135801518864
1234,2021-04-10,NDS,-1.3487858644288764
1235,2021-04-11,NDS,-0.9582218258440178
1236,2021-04-12,NDS,-0.253505265173262
1237,2021-04-13,NDS,-0.2711421698684416
1238,2021-04-14,NDS,-0.6348425431007371
1239,2021-04-15,NDS,-0.8676405429662298
1240,2021-04-16,NDS,-0.9464774389493048
1241,2021-04-17,NDS,-0.7460052474069991
1242,2021-04-18,NDS,-0.0427328647731811
1243,2021-04-19,NDS,-0.2553907683517992
1244,2021-04-20,NDS,-0.3420092516533197
1245,2021-04-21,NDS,-0.0691187048274929
1246,2021-04-22,NDS,0.1380127650536488
1247,2021-04-23,NDS,0.26438716068824
1248,2021-04-24,NDS,0.402101367774366
1249,2021-04-25,NDS,0.4063280496384517
1250,2021-04-26,NDS,0.2854227651997015
1251,2021-04-27,NDS,0.3848069876346489
1252,2021-04-28,NDS,0.3406486931268643
1253,2021-04-29,NDS,0.2049409383951792
1254,2021-04-30,NDS,-0.134952193286801
1255,2021-05-01,NDS,-0.2660451985231215
1256,2021-05-02,NDS,0.6670819943564349
1257,2021-05-03,NDS,0.687421350728708
1258,2021-05-04,NDS,0.7778056135026744
1259,2021-05-05,NDS,0.7995317422717111
1260,2021-05-06,NDS,0.6111091322412588
1261,2021-05-07,NDS,0.8641164137760345
1262,2021-05-08,NDS,0.8067260026389467
1263,2021-05-09,NDS,-0.1873945385950748
1264,2021-05-10,NDS,-0.008828241157454
1265,2021-05-11,NDS,-0.0443885799348322
1266,2021-05-12,NDS,-0.0835706866778516
1267,2021-05-13,NDS,-0.0059668461080452
1268,2021-05-14,NDS,0.118670205830274
1269,2021-05-15,NDS,0.2282801431167779
1270,2021-05-16,NDS,0.4284181885243815
1271,2021-05-17,NDS,0.5804513993945796
1272,2021-05-18,NDS,0.6391463737352783
1273,2021-05-19,NDS,0.7564246638945906
1274,2021-05-20,NDS,0.9613215527850884
1275,2021-05-21,NDS,1.1808428887737208
1276,2021-05-22,NDS,1.3243985127733868
1277,2021-05-23,NDS,0.9113269846651436
1278,2021-05-24,NDS,0.6793475097958576
1279,2021-05-25,NDS,0.6560326112072888
1280,2021-05-26,NDS,0.8665017253744601
1281,2021-05-27,NDS,0.9949637041530612
1282,2021-05-28,NDS,0.989595384284352
1283,2021-05-29,NDS,0.7082482384250206
1284,2021-05-30,NDS,0.566838930339405
1285,2021-05-31,NDS,0.4142482563653633
1286,2021-06-01,NDS,0.2264643231744226
1287,2021-06-02,NDS,0.0816548220047508
1288,2021-06-03,NDS,-0.3528879117749039
1289,2021-06-04,NDS,-0.4841602676381595
1290,2021-06-05,NDS,-0.68695107415436
1291,2021-06-06,NDS,-1.220979402304604
1292,2021-06-07,NDS,-1.413065175533699
1293,2021-06-08,NDS,-1.1672319959161046
1294,2021-06-09,NDS,-1.31727003621158
1295,2021-06-10,NDS,-1.1500700134570694
1296,2021-06-11,NDS,-1.0890231585735173
1297,2021-06-12,NDS,-0.8676530691689158
1298,2021-06-13,NDS,-0.3972812200164424
1299,2021-06-14,NDS,-0.3975857507777977
1300,2021-06-15,NDS,-0.3472862370051149
1301,2021-06-16,NDS,-0.433873197029656
1302,2021-06-17,NDS,-0.6093115627148443
1303,2021-06-18,NDS,-0.6456618895523689
1304,2021-06-19,NDS,-0.80980233609538
1305,2021-06-20,NDS,-0.7029892544682217
1306,2021-06-21,NDS,-0.4761040133263509
1307,2021-06-22,NDS,-0.446302633472407
1308,2021-06-23,NDS,-0.4745955448833185
1309,2021-06-24,NDS,-0.4367079634108961
1310,2021-06-25,NDS,-0.4412258200530596
1311,2021-06-26,NDS,-0.3686169983953326
1312,2021-06-27,NDS,-0.5199099944220523
1313,2021-06-28,NDS,-0.6714533510785916
1314,2021-06-29,NDS,-0.592776228100551
1315,2021-06-30,NDS,-0.5207885793562096
1316,2021-07-01,NDS,-0.4319448063669823
1317,2021-07-02,NDS,-0.3041638946508325
1318,2021-07-03,NDS,-0.2014574575958771
1319,2021-07-04,NDS,-0.2337382211515317
1320,2021-07-05,NDS,-0.1087992931204122
1321,2021-07-06,NDS,0.0077417687353221
1322,2021-07-07,NDS,0.0655704354845296
1323,2021-07-08,NDS,0.0792762298378455
1324,2021-07-09,NDS,0.1594310447501118
1325,2021-07-10,NDS,0.3721330807131786
1326,2021-07-11,NDS,0.5500305054120725
1327,2021-07-12,NDS,0.428769008683919
1328,2021-07-13,NDS,0.1997461621386759
1329,2021-07-14,NDS,0.3356214046404452
1330,2021-07-15,NDS,0.3756713122525151
1331,2021-07-16,NDS,0.2896228182586143
1332,2021-07-17,NDS,0.3347641392059053
1333,2021-07-18,NDS,0.4556895819261753
1334,2021-07-19,NDS,0.5411801150657484
1335,2021-07-20,NDS,0.7326939907378175
1336,2021-07-21,NDS,0.4474320768347249
1337,2021-07-22,NDS,0.0391849273298433
1338,2021-07-23,NDS,-0.9116543284374472
1339,2021-07-24,NDS,-1.35988062406794
1340,2021-07-25,NDS,-1.5232294232386174
1341,2021-07-26,NDS,-1.7272967541120996
1342,2021-07-27,NDS,-1.711512335875648
1343,2021-07-28,NDS,-1.4699228441053216
1344,2021-07-29,NDS,-1.2881866390976755
1345,2021-07-30,NDS,-0.5119055876424728
1346,2021-07-31,NDS,-0.3354520088427729
1347,2021-08-01,NDS,-0.4572365419214187
1348,2021-08-02,NDS,-0.6988222176713574
1349,2021-08-03,NDS,-0.8943492471547984
1350,2021-08-04,NDS,-1.0569767453938224
1351,2021-08-05,NDS,-0.9810934914971688
1352,2021-08-06,NDS,-0.9846875522518814
1353,2021-08-07,NDS,-1.105303154987877
1354,2021-08-08,NDS,-1.0249856637540369
1355,2021-08-09,NDS,-0.7156863059153614
1356,2021-08-10,NDS,-0.3856520586008501
1357,2021-08-11,NDS,-0.0089989642687369
1358,2021-08-12,NDS,0.0763535304655706
1359,2021-08-13,NDS,0.1347942452230155
1360,2021-08-14,NDS,0.437013904502632
1361,2021-08-15,NDS,0.6772162089315402
1362,2021-01-01,NSK,0.050068003020849
1363,2021-01-02,NSK,0.1400075128331895
1364,2021-01-03,NSK,0.2559301213722687
1365,2021-01-04,NSK,0.3168765333187312
1366,2021-01-05,NSK,0.3644967402441875
1367,2021-01-06,NSK,0.4174722715662974
1368,2021-01-07,NSK,0.3648710341247998
1369,2021-01-08,NSK,0.4077849420144552
1370,2021-01-09,NSK,0.4147342347529749
1371,2021-01-10,NSK,0.422224335733849
1372,2021-01-11,NSK,0.4560444811576659
1373,2021-01-12,NSK,0.6572204482699125
1374,2021-01-13,NSK,0.3593773056038935
1375,2021-01-14,NSK,0.9197444007484952
1376,2021-01-15,NSK,3.748970017276151
1377,2021-01-16,NSK,
1378,2021-01-17,NSK,
1379,2021-01-18,NSK,
1380,2021-01-19,NSK,0.9718620153960558
1381,2021-01-20,NSK,0.6563414876682516
1382,2021-01-21,NSK,0.5558167173143674
1383,2021-01-22,NSK,0.2410529434694533
1384,2021-01-23,NSK,-0.0129517728374075
1385,2021-01-24,NSK,-0.159774882249414
1386,2021-01-25,NSK,-0.2053567590808626
1387,2021-01-26,NSK,-0.2161765248060918
1388,2021-01-27,NSK,-0.2672393907195137
1389,2021-01-28,NSK,-0.2979848008854506
1390,2021-01-29,NSK,-0.205590502354814
1391,2021-01-30,NSK,-0.1173272145563057
1392,2021-01-31,NSK,0.0783252522195847
1393,2021-02-01,NSK,0.1128479427684635
1394,2021-02-02,NSK,0.0817956751158381
1395,2021-02-03,NSK,0.0663511715226354
1396,2021-02-04,NSK,0.0359113029140146
1397,2021-02-05,NSK,-0.0240381000658489
1398,2021-02-06,NSK,-0.1610733482975487
1399,2021-02-07,NSK,-0.3930368218394609
1400,2021-02-08,NSK,-0.2537584413479498
1401,2021-02-09,NSK,-0.1727038762118812
1402,2021-02-10,NSK,-0.2288602129832899
1403,2021-02-11,NSK,-0.3613862793994663
1404,2021-02-12,NSK,-0.4698011314281562
1405,2021-02-13,NSK,-0.5034638323805141
1406,2021-02-14,NSK,-0.4881976824115604
1407,2021-02-15,NSK,-0.5893975112053019
1408,2021-02-16,NSK,-0.6859593775880424
1409,2021-02-17,NSK,-0.6986907699702877
1410,2021-02-18,NSK,-0.5788259593035611
1411,2021-02-19,NSK,-0.4580547701747676
1412,2021-02-20,NSK,-0.3827775276299165
1413,2021-02-21,NSK,-0.3828849830746294
1414,2021-02-22,NSK,-0.285198226925088
1415,2021-02-23,NSK,-0.1364162023495181
1416,2021-02-24,NSK,-0.0433977344097752
1417,2021-02-25,NSK,-0.1782604024679386
1418,2021-02-26,NSK,-0.2352313097066184
1419,2021-02-27,NSK,-0.4038006440405404
1420,2021-02-28,NSK,-0.4676300745658894
1421,2021-03-01,NSK,-0.5103368260624407
1422,2021-03-02,NSK,-0.5127518038741331
1423,2021-03-03,NSK,-0.4727517249036103
1424,2021-03-04,NSK,-0.4188216956968625
1425,2021-03-05,NSK,-0.4273151757313365
1426,2021-03-06,NSK,-0.2557559909533292
1427,2021-03-07,NSK,-0.3107298330827028
1428,2021-03-08,NSK,-0.272259678068067
1429,2021-03-09,NSK,-0.3645253350412906
1430,2021-03-10,NSK,-0.3942051919526136
1431,2021-03-11,NSK,-0.3777732335432182
1432,2021-03-12,NSK,-0.3708066316043911
1433,2021-03-13,NSK,-0.4466842262675247
1434,2021-03-14,NSK,-0.4086344771117342
1435,2021-03-15,NSK,-0.3758396589272983
1436,2021-03-16,NSK,-0.3355364610613318
1437,2021-03-17,NSK,-0.2874723080913142
1438,2021-03-18,NSK,-0.3704643944335313
1439,2021-03-19,NSK,-0.4033454816686635
1440,2021-03-20,NSK,-0.4245527679251704
1441,2021-03-21,NSK,-0.4583101154051127
1442,2021-03-22,NSK,-0.4645136592691313
1443,2021-03-23,NSK,-0.4073199480876022
1444,2021-03-24,NSK,-0.3756307717049151
1445,2021-03-25,NSK,-0.3281169816177036
1446,2021-03-26,NSK,-0.2982122438319217
1447,2021-03-27,NSK,-0.2260032276558301
1448,2021-03-28,NSK,-0.1030835530852123
1449,2021-03-29,NSK,-0.0861467204911996
1450,2021-03-30,NSK,-0.1163479298714152
1451,2021-03-31,NSK,-0.2657368838708086
1452,2021-04-01,NSK,-0.3890352143203769
1453,2021-04-02,NSK,-0.4131258651310521
1454,2021-04-03,NSK,-0.4542133075384481
1455,2021-04-04,NSK,-0.4792191298776901
1456,2021-04-05,NSK,-0.5414347901400014
1457,2021-04-06,NSK,-0.5363600131366727
1458,2021-04-07,NSK,-0.4844235179841478
1459,2021-04-08,NSK,-0.4515637556456761
1460,2021-04-09,NSK,-0.515335096681746
1461,2021-04-10,NSK,-0.503324597440058
1462,2021-04-11,NSK,-0.4587915185827336
1463,2021-04-12,NSK,-0.3186519022703943
1464,2021-04-13,NSK,-0.2492419894777219
1465,2021-04-14,NSK,-0.264812781154262
1466,2021-04-15,NSK,-0.2792904627956926
1467,2021-04-16,NSK,-0.2621540206416912
1468,2021-04-17,NSK,-0.2440023598176597
1469,2021-04-18,NSK,-0.2159750458143556
1470,2021-04-19,NSK,-0.2607995418453102
1471,2021-04-20,NSK,-0.2625668099260507
1472,2021-04-21,NSK,-0.2231910386948542
1473,2021-04-22,NSK,-0.2122623635829416
1474,2021-04-23,NSK,-0.2052129544788574
1475,2021-04-24,NSK,-0.2586636573034738
1476,2021-04-25,NSK,-0.2586964062632613
1477,2021-04-26,NSK,-0.3036722540197369
1478,2021-04-27,NSK,-0.3313461144976422
1479,2021-04-28,NSK,-0.3882736102873659
1480,2021-04-29,NSK,-0.4362518403906977
1481,2021-04-30,NSK,-0.425608212918986
1482,2021-05-01,NSK,-0.4338658033241512
1483,2021-05-02,NSK,-0.5219644462017401
1484,2021-05-03,NSK,-0.4674518591175869
1485,2021-05-04,NSK,-0.4230027646889059
1486,2021-05-05,NSK,-0.4330375239901964
1487,2021-05-06,NSK,-0.4366603372184406
1488,2021-05-07,NSK,-0.4568031776515998
1489,2021-05-08,NSK,-0.48816659513863
1490,2021-05-09,NSK,-0.4748963331698724
1491,2021-05-10,NSK,-0.4705449418555428
1492,2021-05-11,NSK,-0.4804223952424634
1493,2021-05-12,NSK,-0.4655576111662975
1494,2021-05-13,NSK,-0.4511900156485848
1495,2021-05-14,NSK,-0.441391907450736
1496,2021-05-15,NSK,-0.415263688237985
1497,2021-05-16,NSK,-0.3884766122364437
1498,2021-05-17,NSK,-0.3733179871359498
1499,2021-05-18,NSK,-0.3648519941768975
1500,2021-05-19,NSK,-0.3692947088356735
1501,2021-05-20,NSK,-0.3600999295828217
1502,2021-05-21,NSK,-0.362381280531499
1503,2021-05-22,NSK,-0.3340330542630745
1504,2021-05-23,NSK,-0.305505020128959
1505,2021-05-24,NSK,-0.3242375080192639
1506,2021-05-25,NSK,-0.2570869980620885
1507,2021-05-26,NSK,-0.1070828064223754
1508,2021-05-27,NSK,0.1248036759581116
1509,2021-05-28,NSK,0.3644029937568996
1510,2021-05-29,NSK,0.4758301983443528
1511,2021-05-30,NSK,0.5810458971895754
1512,2021-05-31,NSK,0.7135970272025559
1513,2021-06-01,NSK,0.5729691532111961
1514,2021-06-02,NSK,0.4463851927734966
1515,2021-06-03,NSK,0.3110343363783806
1516,2021-06-04,NSK,0.2426422730980974
1517,2021-06-05,NSK,0.0860794914610028
1518,2021-06-06,NSK,-0.0775700177381627
1519,2021-06-07,NSK,-0.1377690884381079
1520,2021-06-08,NSK,-0.2353737988874472
1521,2021-06-09,NSK,-0.4030012364545149
1522,2021-06-10,NSK,-0.4432994493506543
1523,2021-06-11,NSK,-0.4665200708384033
1524,2021-06-12,NSK,-0.4176196764837952
1525,2021-06-13,NSK,-0.4057680755284897
1526,2021-06-14,NSK,-0.3921134803610944
1527,2021-06-15,NSK,-0.3737163061248759
1528,2021-06-16,NSK,-0.3162135914824503
1529,2021-06-17,NSK,-0.3339501085407224
1530,2021-06-18,NSK,-0.3362171275877063
1531,2021-06-19,NSK,-0.4002563454664898
1532,2021-06-20,NSK,-0.3749721223706089
1533,2021-06-21,NSK,-0.3573844642262439
1534,2021-06-22,NSK,-0.3954840640150381
1535,2021-06-23,NSK,-0.4231396456198649
1536,2021-06-24,NSK,-0.4202245016153267
1537,2021-06-25,NSK,-0.4320831646354238
1538,2021-06-26,NSK,-0.410864385109841
1539,2021-06-27,NSK,-0.4493818979095718
1540,2021-06-28,NSK,-0.4791397845252655
1541,2021-06-29,NSK,-0.4240953899466143
1542,2021-06-30,NSK,-0.4352760176547625
1543,2021-07-01,NSK,-0.4576490428553673
1544,2021-07-02,NSK,-0.4358187645711126
1545,2021-07-03,NSK,-0.4988296779300538
1546,2021-07-04,NSK,-0.5654709515046262
1547,2021-07-05,NSK,-0.5680937781318797
1548,2021-07-06,NSK,-0.6201356515797076
1549,2021-07-07,NSK,-0.5086944610749172
1550,2021-07-08,NSK,-0.4318854243529095
1551,2021-07-09,NSK,-0.4491855421362078
1552,2021-07-10,NSK,-0.3620697151891658
1553,2021-07-11,NSK,-0.2860850805801683
1554,2021-07-12,NSK,-0.2749557574379235
1555,2021-07-13,NSK,-0.2795261446891873
1556,2021-07-14,NSK,-0.2920631201898618
1557,2021-07-15,NSK,-0.4212434590308813
1558,2021-07-16,NSK,-0.4541133298388765
1559,2021-07-17,NSK,-0.4411310236483645
1560,2021-07-18,NSK,-0.4264706260848735
1561,2021-07-19,NSK,-0.3841300675707951
1562,2021-07-20,NSK,-0.3268969608998387
1563,2021-07-21,NSK,-0.3620871631008378
1564,2021-07-22,NSK,-0.4498734094750403
1565,2021-07-23,NSK,-0.4594379129288039
1566,2021-07-24,NSK,-0.324039144683577
1567,2021-07-25,NSK,-0.3189536360032858
1568,2021-07-26,NSK,-0.3484419147201115
1569,2021-07-27,NSK,-0.3463781055667416
1570,2021-07-28,NSK,-0.3494862818257266
1571,2021-07-29,NSK,0.1611849577778997
1572,2021-07-30,NSK,0.2034028980113877
1573,2021-07-31,NSK,-0.3326166780894735
1574,2021-08-01,NSK,-0.3431606737189175
1575,2021-08-02,NSK,-0.3612352736673774
1576,2021-08-03,NSK,-0.3635715294883604
1577,2021-08-04,NSK,-0.3588216805917114
1578,2021-08-05,NSK,-0.3707242397292608
1579,2021-08-06,NSK,-0.3197559512736047
1580,2021-08-07,NSK,-0.1835569447985723
1581,2021-08-08,NSK,0.0068657932324668
1582,2021-08-09,NSK,0.1845595620059515
1583,2021-08-10,NSK,0.2766087157449595
1584,2021-08-11,NSK,0.3596802164005233
1585,2021-08-12,NSK,0.4079130992754387
1586,2021-08-13,NSK,0.3736145972783841
1587,2021-08-14,NSK,0.2294326624728317
1588,2021-08-15,NSK,0.0979695188772856
1589,2021-01-01,HSN,-0.2875796454707671
1590,2021-01-02,HSN,-0.4002105507240607
1591,2021-01-03,HSN,-0.352905976160359
1592,2021-01-04,HSN,-0.3641245854594745
1593,2021-01-05,HSN,-0.434619533970188
1594,2021-01-06,HSN,-0.4707531085537904
1595,2021-01-07,HSN,-0.4764828114819232
1596,2021-01-08,HSN,-0.2492429802396132
1597,2021-01-09,HSN,-0.148760440830088
1598,2021-01-10,HSN,0.0963069280146279
1599,2021-01-11,HSN,0.1325771430234225
1600,2021-01-12,HSN,0.1965984286490905
1601,2021-01-13,HSN,0.3603120595121848
1602,2021-01-14,HSN,0.3864055699284759
1603,2021-01-15,HSN,0.4260536395964873
1604,2021-01-16,HSN,0.40182634526717
1605,2021-01-17,HSN,0.3651424277207155
1606,2021-01-18,HSN,0.4206151784327787
1607,2021-01-19,HSN,0.4337571522603681
1608,2021-01-20,HSN,0.3449342528300997
1609,2021-01-21,HSN,0.3266667158238856
1610,2021-01-22,HSN,0.2162492137055172
1611,2021-01-23,HSN,0.2697277015662146
1612,2021-01-24,HSN,0.2293260470266826
1613,2021-01-25,HSN,0.2176601336164339
1614,2021-01-26,HSN,0.1591682308888747
1615,2021-01-27,HSN,0.1480251605007072
1616,2021-01-28,HSN,0.1478263014218356
1617,2021-01-29,HSN,0.2608414327142351
1618,2021-01-30,HSN,0.2272755811459327
1619,2021-01-31,HSN,-0.0161760790142529
1620,2021-02-01,HSN,-0.053052840052455
1621,2021-02-02,HSN,-0.0524327159174053
1622,2021-02-03,HSN,-0.0287052334107262
1623,2021-02-04,HSN,0.034825177909888
1624,2021-02-05,HSN,0.1064042264324609
1625,2021-02-06,HSN,0.1160491504638979
1626,2021-02-07,HSN,0.3093615056087772
1627,2021-02-08,HSN,0.4627711586702335
1628,2021-02-09,HSN,0.4950010277474334
1629,2021-02-10,HSN,-0.0283413745543016
1630,2021-02-11,HSN,-0.7624235451228641
1631,2021-02-12,HSN,-1.827817089155784
1632,2021-02-13,HSN,-3.052665723094434
1633,2021-02-14,HSN,-3.7381599301918182
1634,2021-02-15,HSN,-4.089446588245528
1635,2021-02-16,HSN,-4.26017099037762
1636,2021-02-17,HSN,-4.240660799151437
1637,2021-02-18,HSN,-3.8732945696265553
1638,2021-02-19,HSN,-2.984000123635519
1639,2021-02-20,HSN,-2.3099250177162567
1640,2021-02-21,HSN,-1.7965674218417749
1641,2021-02-22,HSN,-1.2577055881140935
1642,2021-02-23,HSN,-0.6084137054060613
1643,2021-02-24,HSN,-0.334452986275613
1644,2021-02-25,HSN,-0.2521930386342563
1645,2021-02-26,HSN,-0.0888135323122064
1646,2021-02-27,HSN,-0.0744710132675003
1647,2021-02-28,HSN,-0.0617941325237421
1648,2021-03-01,HSN,-0.1262900503208023
1649,2021-03-02,HSN,-0.206843883199418
1650,2021-03-03,HSN,-0.2165743149345942
1651,2021-03-04,HSN,-0.3872013501728424
1652,2021-03-05,HSN,-0.5564013092915561
1653,2021-03-06,HSN,-0.545691105486024
1654,2021-03-07,HSN,-0.4860962824221049
1655,2021-03-08,HSN,-0.3820471698700758
1656,2021-03-09,HSN,-0.3561821669320011
1657,2021-03-10,HSN,-0.4112621837362804
1658,2021-03-11,HSN,-0.4370060149954158
1659,2021-03-12,HSN,-0.4382063023878194
1660,2021-03-13,HSN,-0.3139546008191802
1661,2021-03-14,HSN,-0.3554333945098992
1662,2021-03-15,HSN,-0.3785817449972557
1663,2021-03-16,HSN,-0.3455855723387087
1664,2021-03-17,HSN,-0.2469006710154506
1665,2021-03-18,HSN,-0.0915905987663782
1666,2021-03-19,HSN,0.0036610182658253
1667,2021-03-20,HSN,0.1636215059076299
1668,2021-03-21,HSN,0.4174665187456793
1669,2021-03-22,HSN,0.4320125375125055
1670,2021-03-23,HSN,0.373288517913911
1671,2021-03-24,HSN,0.3277511596249418
1672,2021-03-25,HSN,0.2231341728584464
1673,2021-03-26,HSN,0.1562387974790902
1674,2021-03-27,HSN,-0.1043904558877414
1675,2021-03-28,HSN,-0.3948092145317645
1676,2021-03-29,HSN,-0.3160676291563132
1677,2021-03-30,HSN,-0.1682488042524731
1678,2021-03-31,HSN,-0.140374327529108
1679,2021-04-01,HSN,-0.0583303405073739
1680,2021-04-02,HSN,-0.1212267058172522
1681,2021-04-03,HSN,-0.1449877039171575
1682,2021-04-04,HSN,-0.1724369624755484
1683,2021-04-05,HSN,-0.4091699523005769
1684,2021-04-06,HSN,-0.783966241602992
1685,2021-04-07,HSN,-0.7886942584289215
1686,2021-04-08,HSN,-0.8594295737690206
1687,2021-04-09,HSN,-0.7021641682969824
1688,2021-04-10,HSN,-0.5255570086137817
1689,2021-04-11,HSN,-0.0002120075615149
1690,2021-04-12,HSN,0.2686085390567666
1691,2021-04-13,HSN,0.3796629230966729
1692,2021-04-14,HSN,0.36867875095811
1693,2021-04-15,HSN,0.3538637481881933
1694,2021-04-16,HSN,0.3797695714020379
1695,2021-04-17,HSN,0.3888606290107369
1696,2021-04-18,HSN,0.1168982117722493
1697,2021-04-19,HSN,0.0348596387834294
1698,2021-04-20,HSN,0.0418559727739945
1699,2021-04-21,HSN,0.0576386304462603
1700,2021-04-22,HSN,0.0881685722024501
1701,2021-04-23,HSN,0.0762137373319399
1702,2021-04-24,HSN,0.0964147794284153
1703,2021-04-25,HSN,0.2662255814576292
1704,2021-04-26,HSN,0.2895045567830611
1705,2021-04-27,HSN,0.321285832720169
1706,2021-04-28,HSN,0.3205624118568669
1707,2021-04-29,HSN,0.3071793836834635
1708,2021-04-30,HSN,0.2274673074385562
1709,2021-05-01,HSN,0.0717930325111961
1710,2021-05-02,HSN,-0.0072591305485466
1711,2021-05-03,HSN,0.056853678389387
1712,2021-05-04,HSN,0.2291164457247992
1713,2021-05-05,HSN,0.2114923218980669
1714,2021-05-06,HSN,0.3281070263308357
1715,2021-05-07,HSN,0.3469385703700204
1716,2021-05-08,HSN,0.4525147901369162
1717,2021-05-09,HSN,0.6397245600748765
1718,2021-05-10,HSN,0.6096257661299628
1719,2021-05-11,HSN,0.4751443366867354
1720,2021-05-12,HSN,0.5726506927937017
1721,2021-05-13,HSN,0.341920514830633
1722,2021-05-14,HSN,0.3394701823268155
1723,2021-05-15,HSN,0.342884560389716
1724,2021-05-16,HSN,0.3239651883651535
1725,2021-05-17,HSN,0.3965927588539411
1726,2021-05-18,HSN,0.3756056475262433
1727,2021-05-19,HSN,0.3201066859293991
1728,2021-05-20,HSN,0.2897228377304998
1729,2021-05-21,HSN,0.2667821978728745
1730,2021-05-22,HSN,0.240751593579379
1731,2021-05-23,HSN,0.5169752158088771
1732,2021-05-24,HSN,0.6460780824829698
1733,2021-05-25,HSN,0.6554446553358088
1734,2021-05-26,HSN,0.6770508595368662
1735,2021-05-27,HSN,0.6740566293310128
1736,2021-05-28,HSN,0.6514766686467233
1737,2021-05-29,HSN,0.6078698076465685
1738,2021-05-30,HSN,-0.0281615076038447
1739,2021-05-31,HSN,-0.2727175490245115
1740,2021-06-01,HSN,-0.3401710017522354
1741,2021-06-02,HSN,-0.5290470974737764
1742,2021-06-03,HSN,-0.5807873299077394
1743,2021-06-04,HSN,-0.6560512014046507
1744,2021-06-05,HSN,-0.6488255865157971
1745,2021-06-06,HSN,-0.7683464353229297
1746,2021-06-07,HSN,-0.7645736983998649
1747,2021-06-08,HSN,-0.7588889407007658
1748,2021-06-09,HSN,-0.7141740031132429
1749,2021-06-10,HSN,-0.6313739389981305
1750,2021-06-11,HSN,-0.5918801269612658
1751,2021-06-12,HSN,-0.5821482342997185
1752,2021-06-13,HSN,-0.348403373052349
1753,2021-06-14,HSN,-0.5672726456739978
1754,2021-06-15,HSN,-0.601728550694546
1755,2021-06-16,HSN,-0.5902391526767782
1756,2021-06-17,HSN,-0.6211282267503805
1757,2021-06-18,HSN,-0.6617910449858134
1758,2021-06-19,HSN,-0.7016728643283703
1759,2021-06-20,HSN,-0.662403778503136
1760,2021-06-21,HSN,-0.53426091832725
1761,2021-06-22,HSN,-0.4509967064514291
1762,2021-06-23,HSN,-0.4821066395855843
1763,2021-06-24,HSN,-0.4879219361526474
1764,2021-06-25,HSN,-0.5159157798619196
1765,2021-06-26,HSN,-0.5302442911284162
1766,2021-06-27,HSN,-0.4862593916029816
1767,2021-06-28,HSN,-0.4476954219828767
1768,2021-06-29,HSN,-0.4397805892671574
1769,2021-06-30,HSN,-0.4155723730408733
1770,2021-07-01,HSN,-0.4649659135064866
1771,2021-07-02,HSN,-0.4786998240175521
1772,2021-07-03,HSN,-0.3886090904017991
1773,2021-07-04,HSN,-0.0409678100367128
1774,2021-07-05,HSN,0.1126970770123855
1775,2021-07-06,HSN,0.2244117179354112
1776,2021-07-07,HSN,0.3560836825686777
1777,2021-07-08,HSN,0.581227501090679
1778,2021-07-09,HSN,0.7436806024463223
1779,2021-07-10,HSN,0.7070846847657645
1780,2021-07-11,HSN,0.2590974195160746
1781,2021-07-12,HSN,0.1929723868195015
1782,2021-07-13,HSN,0.1971317560221553
1783,2021-07-14,HSN,0.0981228707872322
1784,2021-07-15,HSN,-0.020313362315806
1785,2021-07-16,HSN,-0.1527970054793275
1786,2021-07-17,HSN,-0.2514467584385083
1787,2021-07-18,HSN,-0.2284216421230608
1788,2021-07-19,HSN,-0.2460717190673059
1789,2021-07-20,HSN,-0.2509047513793337
1790,2021-07-21,HSN,-0.2205728952605387
1791,2021-07-22,HSN,-0.240419875376816
1792,2021-07-23,HSN,-0.3192322731467312
1793,2021-07-24,HSN,-0.3647349987007901
1794,2021-07-25,HSN,-0.3618523152288468
1795,2021-07-26,HSN,-0.3516162279509092
1796,2021-07-27,HSN,-0.3832835509507946
1797,2021-07-28,HSN,-0.4321266624643003
1798,2021-07-29,HSN,-0.247930200827343
1799,2021-07-30,HSN,0.0205773618537744
1800,2021-07-31,HSN,0.1409859437729483
1801,2021-08-01,HSN,0.220616637268511
1802,2021-08-02,HSN,0.2040859806696971
1803,2021-08-03,HSN,0.1885803851335537
1804,2021-08-04,HSN,0.2571597034596357
1805,2021-08-05,HSN,0.2646286930593064
1806,2021-08-06,HSN,0.0403307561535614
1807,2021-08-07,HSN,-0.1182903974211525
1808,2021-08-08,HSN,-0.171446018537783
1809,2021-08-09,HSN,-0.1784556728272896
1810,2021-08-10,HSN,-0.1954659459477082
1811,2021-08-11,HSN,-0.256927930448761
1812,2021-08-12,HSN,-0.3683143765209724
1813,2021-08-13,HSN,-0.3556643942043342
1814,2021-08-14,HSN,-0.2040854651498102
1815,2021-08-15,HSN,-0.0918139499992186
1816,2021-01-01,KSHI,-0.440308864194277
1817,2021-01-02,KSHI,-0.5514458683135387
1818,2021-01-03,KSHI,-0.425219742370876
1819,2021-01-04,KSHI,-0.4683181927421262
1820,2021-01-05,KSHI,-0.4705561182854428
1821,2021-01-06,KSHI,-0.4445319937455384
1822,2021-01-07,KSHI,-0.2838943410913762
